pair_number,left_group,right_group,same_group,same_family,same_formula,mean_score_correlation,median_date_score_correlation,mean_top_jaccard,mean_bottom_jaccard,complete_correlation_dates
5377,Price,Price,True,False,False,0.09228844,0.10160796,0.13815609,0.13673681,103
5378,Price,Price,True,False,False,0.045157716,0.035105564,0.12538922,0.12813285,103
5379,Price,Accounting,False,False,False,-0.1859504,-0.20577489,0.07481994,0.08284194,103
5380,Price,Accounting,False,False,False,-0.20787355,-0.22763094,0.06844987,0.08363571,103
5381,Price,Accounting,False,False,False,-0.00015294798,0.01795306,0.105083935,0.12961313,103
5382,Price,Accounting,False,False,False,-0.018218206,-0.009316793,0.10910322,0.0,103
5383,Price,Trading,False,False,False,-0.009562408,-0.0051242877,0.08891578,0.14907661,103
5384,Price,Trading,False,False,False,0.0010708866,0.0048735687,0.079480894,0.16725126,86
5385,Price,Price,True,False,False,0.26531988,0.2766371,0.20418459,0.22886755,103
5386,Price,Accounting,False,False,False,-0.060346536,-0.037084594,0.06642714,0.0,92
5387,Price,Accounting,False,False,False,0.034714814,0.0338606,0.12211406,0.10171519,103
5388,Price,Accounting,False,False,False,-0.026683573,-0.020954559,0.11129926,0.11285943,103
5389,Price,Accounting,False,False,False,0.024880845,0.03155267,0.12585579,0.1329291,103
5390,Price,Price,True,False,False,-0.18203056,-0.17070338,0.11034019,0.094223954,102
5391,Price,Trading,False,False,False,-0.0070709856,-0.0068255947,0.07245763,0.14815906,103
5392,Price,Trading,False,False,False,0.067697674,0.07834751,0.15300216,0.14918032,103
5393,Price,Accounting,False,False,False,-0.019773267,-0.025403932,0.103472225,0.11887123,91
5394,Price,Trading,False,False,False,0.04057854,0.05348681,0.13246137,0.0,103
5395,Price,Trading,False,False,False,0.015330276,0.006149388,0.055872217,0.0,103
5396,Price,Trading,False,False,False,0.030816285,0.04305852,0.11173129,0.0,103
5397,Accounting,Accounting,True,True,False,0.007838131,0.007699074,0.11838465,0.07145633,91
5398,Accounting,Accounting,True,False,False,0.011636597,0.014037969,0.070611045,0.13927314,103
5399,Accounting,Accounting,True,False,False,0.020438809,0.016176458,0.091337,0.075458415,102
5400,Accounting,Accounting,True,False,False,0.038077567,0.035785306,0.13324115,0.12809718,103
5401,Accounting,Accounting,True,False,False,0.038707178,0.036416553,0.1320194,0.123046644,103
5402,Accounting,Accounting,True,False,False,0.047915474,0.042028245,0.13182184,0.10485739,103
5403,Accounting,Accounting,True,False,False,0.059318956,0.057970177,0.10065132,0.11550797,103
5404,Accounting,Accounting,True,False,False,0.042300496,0.03935598,0.07126224,0.14451984,103
5405,Accounting,Accounting,True,False,False,0.18501474,0.18510997,0.18833646,0.15552536,103
5406,Accounting,Accounting,True,False,False,-0.35458973,-0.35731193,0.059829123,0.03641061,103
5407,Accounting,Price,False,False,False,-0.018190956,-0.01047505,0.15196125,0.07828631,103
5408,Accounting,Price,False,False,False,0.0014698412,0.0017367011,0.11183849,0.112517476,103
5409,Accounting,Price,False,False,False,-0.0036768208,-0.0061756554,0.10693951,0.11145959,103
5410,Accounting,Price,False,False,False,-0.0033987954,-0.0052986024,0.10419022,0.11008609,103
5411,Accounting,Accounting,True,False,False,-0.007027588,-0.0068949196,0.1191638,0.09884497,91
5412,Accounting,Accounting,True,False,False,-0.0012327372,-0.010982033,0.106330305,0.069751516,103
5413,Accounting,Event,False,False,False,0.005971608,0.004044759,0.0,0.008226333,99
5414,Accounting,Accounting,True,False,False,-0.005227127,-0.011218279,0.10662463,0.018013041,103
5415,Accounting,Price,False,False,False,-0.00052543124,-0.0013775679,0.100172654,0.12777719,103
5416,Accounting,Price,False,False,False,0.02785826,0.021262083,0.119832076,0.13262488,103
5417,Accounting,Price,False,False,False,-0.0039209463,-0.0063252263,0.106332295,0.11046191,103
5418,Accounting,Price,False,False,False,0.00129326,0.0055527696,0.10989686,0.11407993,103
5419,Accounting,Accounting,True,False,False,0.037269827,0.035872355,0.10619889,0.11958465,103
5420,Accounting,Accounting,True,False,False,0.025648247,0.029083837,0.12371398,0.12867214,103
5421,Accounting,Accounting,True,False,False,0.0064995964,0.0065244837,0.1028696,0.14002736,103
5422,Accounting,Accounting,True,False,False,0.019470299,0.013426946,0.14239149,0.0,103
5423,Accounting,Trading,False,False,False,0.018591946,0.01703712,0.08392942,0.14315905,103
5424,Accounting,Trading,False,False,False,0.013899128,0.01015836,0.08900776,0.14395063,86
5425,Accounting,Price,False,False,False,-0.016089465,-0.018528445,0.11197245,0.111463815,103
5426,Accounting,Accounting,True,False,False,-0.00638776,-0.011069883,0.08631721,0.0,92
5427,Accounting,Accounting,True,False,False,0.022791816,0.027374377,0.1409938,0.09432136,103
5428,Accounting,Accounting,True,False,False,0.02559024,0.029410796,0.10254592,0.13076736,103
5429,Accounting,Accounting,True,False,False,0.1982839,0.20045365,0.20190138,0.15016451,103
5430,Accounting,Price,False,False,False,0.012042064,0.01197321,0.116576575,0.12377476,102
5431,Accounting,Trading,False,False,False,0.004022797,0.0029398345,0.10272198,0.122702025,103
5432,Accounting,Trading,False,False,False,-0.0014415099,0.0017630787,0.120405875,0.11969522,103
5433,Accounting,Accounting,True,True,False,0.7427907,0.7486644,0.41738343,0.6925318,91
5434,Accounting,Trading,False,False,False,-0.024413168,-0.01701516,0.10723259,0.0,103
5435,Accounting,Trading,False,False,False,-0.0050385934,-0.0026433377,0.048085894,0.0,103
5436,Accounting,Trading,False,False,False,-0.021020014,-0.015709743,0.09463251,0.0,103
5437,Accounting,Accounting,True,False,False,0.0054665287,-0.00016842238,0.0978865,0.089882076,91
5438,Accounting,Accounting,True,False,False,-0.03669037,-0.03766397,0.082354836,0.06493579,91
5439,Accounting,Accounting,True,False,False,0.15148172,0.13878769,0.21478312,0.066411264,91
5440,Accounting,Accounting,True,False,False,0.15802227,0.14706609,0.21796496,0.064791776,91
5441,Accounting,Accounting,True,False,False,0.085812405,0.067669526,0.16122395,0.0934934,91
5442,Accounting,Accounting,True,False,False,0.12705825,0.11642603,0.183087,0.08205382,91
5443,Accounting,Accounting,True,False,False,-0.05984341,-0.073350415,0.09068543,0.0919698,91
5444,Accounting,Accounting,True,False,False,0.0624523,0.061938718,0.09725928,0.03944951,91
5445,Accounting,Accounting,True,False,False,0.028550671,0.030112589,0.09268309,0.03728162,91
5446,Accounting,Price,False,False,False,-0.047538728,-0.029988267,0.04730954,0.07185139,91
5447,Accounting,Price,False,False,False,-0.014006753,-0.018961294,0.10149629,0.06248322,91
5448,Accounting,Price,False,False,False,0.016185308,0.0035065687,0.12474362,0.068443455,91
5449,Accounting,Price,False,False,False,0.016738748,0.0052861935,0.12941585,0.06822159,91
5450,Accounting,Accounting,True,False,False,0.021608088,0.010090329,0.1230777,0.037669048,91
5451,Accounting,Accounting,True,False,False,-0.005726389,-0.004787383,0.14668971,0.065039895,91
5452,Accounting,Event,False,False,False,0.012052164,0.011190505,0.0,0.0066975676,87
5453,Accounting,Accounting,True,False,False,-0.008654201,-0.0033492742,0.14198923,0.019441541,91
5454,Accounting,Price,False,False,False,0.0888019,0.093506336,0.14081518,0.07275098,91
5455,Accounting,Price,False,False,False,-0.0054827947,-0.004611507,0.09723265,0.058942292,91
5456,Accounting,Price,False,False,False,0.05420489,0.055347297,0.14454107,0.06712812,91
5457,Accounting,Price,False,False,False,0.034788992,0.035522483,0.12712131,0.06357035,91
5458,Accounting,Accounting,True,False,False,0.14357167,0.13910937,0.19010891,0.071377456,91
5459,Accounting,Accounting,True,False,False,0.13572158,0.13499549,0.20975298,0.07082027,91
5460,Accounting,Accounting,True,False,False,0.29207847,0.2922036,0.27979925,0.12164281,91
5461,Accounting,Accounting,True,False,False,0.7868988,0.7917407,0.66462946,0.0,91
5462,Accounting,Trading,False,False,False,0.039085295,0.015575588,0.095565334,0.035296842,91
5463,Accounting,Trading,False,False,False,0.07936429,0.06429392,0.10863934,0.05494004,86
5464,Accounting,Price,False,False,False,-0.014046641,-0.009319304,0.0946888,0.06922038,91
5465,Accounting,Accounting,True,False,False,-0.004239793,-0.005702312,0.08357948,0.0,91
5466,Accounting,Accounting,True,False,False,-0.045699567,-0.047450658,0.09717482,0.088926755,91
5467,Accounting,Accounting,True,False,False,0.028055165,0.018912071,0.09306124,0.08503851,91
5468,Accounting,Accounting,True,False,False,0.084192075,0.07711157,0.14475615,0.052822936,91
5469,Accounting,Price,False,False,False,0.009602725,0.0066678617,0.09950718,0.05643817,90
5470,Accounting,Trading,False,False,False,0.19027044,0.19640239,0.20448276,0.070989564,91
5471,Accounting,Trading,False,False,False,-0.02552579,-0.016616449,0.07060867,0.065391526,91
5472,Accounting,Accounting,True,True,False,0.30001447,0.3101308,0.26233533,0.12675852,91
5473,Accounting,Trading,False,False,False,-0.06718532,-0.073392056,0.044303223,0.0,91
5474,Accounting,Trading,False,False,False,-0.02442726,-0.016653085,0.02127305,0.0,91
5475,Accounting,Trading,False,False,False,-0.053307045,-0.055924762,0.03976704,0.0,91
5476,Accounting,Accounting,True,False,False,0.04753705,0.044903062,0.089358605,0.08960778,102
5477,Accounting,Accounting,True,False,False,0.07895278,0.07391284,0.13062133,0.13048445,103
5478,Accounting,Accounting,True,False,False,0.11826428,0.11860242,0.1395915,0.15080331,103
5479,Accounting,Accounting,True,False,False,0.011627164,0.014210284,0.102900624,0.18069652,103
5480,Accounting,Accounting,True,False,False,0.027243925,0.02627463,0.09759454,0.177254,103
5481,Accounting,Accounting,True,False,False,-0.15777986,-0.16035542,0.056845658,0.081491046,103
5482,Accounting,Accounting,True,False,False,-0.05705297,-0.055350333,0.13052103,0.09357697,103
5483,Accounting,Accounting,True,False,False,-0.050224863,-0.053153336,0.1297515,0.09597408,103
5484,Accounting,Price,False,False,False,0.016474787,0.014436715,0.10355613,0.10777012,103
5485,Accounting,Price,False,False,False,0.013868421,0.013610107,0.11450131,0.10697975,103
5486,Accounting,Price,False,False,False,-0.010171347,-0.0046994165,0.11101674,0.10071694,103
5487,Accounting,Price,False,False,False,-0.01063417,-0.0062197135,0.11293552,0.10122681,103
5488,Accounting,Accounting,True,False,False,0.03216193,0.0340288,0.10374291,0.07814399,91
5489,Accounting,Accounting,True,False,False,0.060031906,0.058820013,0.11834213,0.11304244,103
5490,Accounting,Event,False,False,False,-0.00939574,-0.022021173,0.0,0.010680415,99
5491,Accounting,Accounting,True,False,False,0.042039007,0.045026235,0.10515895,0.029135529,103
5492,Accounting,Price,False,False,False,-0.008866595,-0.0053543816,0.13041764,0.10400136,103
5493,Accounting,Price,False,False,False,0.06425729,0.058528394,0.12264446,0.12362581,103
5494,Accounting,Price,False,False,False,-0.0040475302,-0.007392351,0.11472492,0.10756959,103
5495,Accounting,Price,False,False,False,-0.0053435112,-0.0035806582,0.11145981,0.10542668,103
5496,Accounting,Accounting,True,False,False,-0.040417504,-0.040407218,0.09900964,0.11440753,103
5497,Accounting,Accounting,True,False,False,0.087450646,0.09149513,0.13781436,0.13077144,103
5498,Accounting,Accounting,True,False,False,0.040133268,0.031625453,0.12221481,0.1349515,103
5499,Accounting,Accounting,True,False,False,-0.00036229822,-0.016759738,0.12721285,0.0,103
5500,Accounting,Trading,False,False,False,-0.056931116,-0.05643919,0.09789796,0.0914421,103
5501,Accounting,Trading,False,False,False,0.0071177343,0.013849077,0.13687219,0.09723241,86
5502,Accounting,Price,False,False,False,-0.020765342,-0.021996314,0.09993096,0.10151492,103
5503,Accounting,Accounting,True,False,False,0.007895453,0.008495161,0.060391773,0.0,92
5504,Accounting,Accounting,True,False,False,-0.45403606,-0.46055996,0.0069044116,0.10298743,103
5505,Accounting,Accounting,True,False,False,0.03744746,0.03591121,0.096394986,0.15336986,103
5506,Accounting,Accounting,True,False,False,-0.026273403,-0.025747517,0.11325547,0.09691498,103
5507,Accounting,Price,False,False,False,0.005172262,0.01112796,0.106661916,0.10784268,102
5508,Accounting,Trading,False,False,False,0.01693254,0.026895812,0.11031441,0.12910227,103
5509,Accounting,Trading,False,False,False,0.008891177,0.008326044,0.10693314,0.11387462,103
5510,Accounting,Accounting,True,False,False,-0.017231619,-0.01853083,0.0771128,0.13567291,91
5511,Accounting,Trading,False,False,False,-0.021983271,-0.03150379,0.0701451,0.0,103
5512,Accounting,Trading,False,False,False,-0.012499276,-0.00862739,0.0316617,0.0,103
5513,Accounting,Trading,False,False,False,-0.02427945,-0.028491996,0.060206927,0.0,103
5514,Accounting,Accounting,True,False,False,0.11189707,0.10596286,0.10773774,0.10433173,102
5515,Accounting,Accounting,True,False,False,0.1094594,0.104066856,0.111177176,0.10206327,102
5516,Accounting,Accounting,True,False,False,0.009176503,0.0076831034,0.0868906,0.08153702,102
5517,Accounting,Accounting,True,False,False,-0.027672147,-0.03096047,0.06944137,0.07682233,102
5518,Accounting,Accounting,True,False,False,0.09514042,0.09421735,0.09811035,0.10227017,102
5519,Accounting,Accounting,True,False,False,-0.07674196,-0.075894445,0.059451222,0.055479858,102
5520,Accounting,Accounting,True,False,False,-0.08253218,-0.075178996,0.05722439,0.05675637,102
5521,Accounting,Price,False,False,False,0.0058251363,0.01513009,0.06823805,0.07619784,102
5522,Accounting,Price,False,False,False,-0.019096054,-0.014578374,0.07914433,0.06621782,102
5523,Accounting,Price,False,False,False,-0.006963124,-0.011443079,0.08208416,0.058685087,102
5524,Accounting,Price,False,False,False,-0.0072846776,-0.011921867,0.08165512,0.05893003,102
5525,Accounting,Accounting,True,False,False,0.1430904,0.1461391,0.13099094,0.07721696,91
5526,Accounting,Accounting,True,False,False,0.061627865,0.06485213,0.0938927,0.07759174,102
5527,Accounting,Event,False,False,False,0.009806638,0.010800828,0.0,0.005906241,98
5528,Accounting,Accounting,True,False,False,0.059320454,0.059764847,0.086505935,0.019361844,102
5529,Accounting,Price,False,False,False,-0.03114874,-0.03292709,0.072003186,0.06983328,102
5530,Accounting,Price,False,False,False,0.11792039,0.11689006,0.12220936,0.093626715,102
5531,Accounting,Price,False,False,False,-0.020971466,-0.019382872,0.07428646,0.07302602,102
5532,Accounting,Price,False,False,False,-0.016265297,-0.013406434,0.07777616,0.070949264,102
5533,Accounting,Accounting,True,False,False,0.14616278,0.13243665,0.12212785,0.11406186,102
5534,Accounting,Accounting,True,False,False,0.14108494,0.1351142,0.12063248,0.11319514,102
5535,Accounting,Accounting,True,False,False,-0.014527955,-0.021142218,0.075968094,0.0688269,102
5536,Accounting,Accounting,True,False,False,-0.05135703,-0.058507934,0.088899575,0.0,102
5537,Accounting,Trading,False,False,False,-0.027025541,-0.034765977,0.08349266,0.05509949,102
5538,Accounting,Trading,False,False,False,-0.057222784,-0.061337207,0.0820745,0.058701217,86
5539,Accounting,Price,False,False,False,-0.043112606,-0.0428911,0.07607341,0.06731843,102
5540,Accounting,Accounting,True,False,False,0.1373925,0.1460326,0.07516199,0.0,92
5541,Accounting,Accounting,True,False,False,0.011700932,0.010590505,0.07875237,0.087894745,102
5542,Accounting,Accounting,True,False,False,-0.0030487343,-0.0024618644,0.06702526,0.08960213,102
5543,Accounting,Accounting,True,False,False,-0.08499016,-0.08540098,0.07532161,0.054434687,102
5544,Accounting,Price,False,False,False,0.033242498,0.027847698,0.093323275,0.079562075,101
5545,Accounting,Trading,False,False,False,0.065763175,0.06179934,0.09317188,0.093120076,102
5546,Accounting,Trading,False,False,False,-0.015528391,-0.022226173,0.074627526,0.070893206,102
5547,Accounting,Accounting,True,False,False,-0.01881011,-0.010601663,0.09251017,0.074597985,91
5548,Accounting,Trading,False,False,False,0.006442508,0.0063034007,0.067814365,0.0,102
5549,Accounting,Trading,False,False,False,-0.016128013,-0.02440229,0.02701013,0.0,102
5550,Accounting,Trading,False,False,False,-0.0013930397,-0.000696795,0.055985577,0.0,102
5551,Accounting,Accounting,True,True,False,0.93291646,0.9363463,0.7618393,0.6945437,103
5552,Accounting,Accounting,True,False,False,0.22909424,0.206816,0.25935155,0.12183857,103
5553,Accounting,Accounting,True,False,False,0.16115189,0.16710584,0.21744147,0.09778901,103
5554,Accounting,Accounting,True,False,False,-0.02296732,-0.03254169,0.087014996,0.15868752,103
5555,Accounting,Accounting,True,False,False,-0.044036202,-0.037303355,0.06715324,0.13531408,103
5556,Accounting,Accounting,True,False,False,-0.06395833,-0.04932409,0.05951364,0.13945638,103
5557,Accounting,Price,False,False,False,-0.23347253,-0.22276948,0.04402106,0.07175758,103
5558,Accounting,Price,False,False,False,0.020779714,0.02012289,0.11421909,0.11435876,103
5559,Accounting,Price,False,False,False,0.0014066154,-0.0062714284,0.100610465,0.11516537,103
5560,Accounting,Price,False,False,False,0.003337545,-0.0063281828,0.10481969,0.1103581,103
5561,Accounting,Accounting,True,False,False,0.13135017,0.115362525,0.12000478,0.21187277,91
